Dates,Sentiment_Score,Sentiment_Label,Exponential_Weighted_Score
2011-01-17,-0.4815808,Negative,-0.21944390631178767
2011-01-18,-0.34636644,Negative,-0.5586161193374259
2011-01-19,0.048449136,Neutral,-0.49185336861193596
2011-01-20,-0.027097233,Neutral,-0.6717342980320177
2011-01-21,-0.5873552,Negative,-1.2370674283025456
2011-01-22,0.0,Neutral,-1.185522463119341
2011-01-23,0.0,Neutral,-1.1466564138121118
2011-01-24,0.0,Neutral,-1.109064545160032
2011-01-25,0.16309993,Positive,-0.9096051545525357
2011-01-26,0.0,Neutral,-0.879784750564636
2011-01-27,-0.08754826,Negative,-0.9957489861273658
2011-01-28,0.35914087,Positive,-0.5942853299650359
2011-01-29,0.0,Neutral,-0.574802339422444
2011-01-30,0.0,Neutral,-0.5575594424619015
2011-01-31,0.0,Neutral,-0.532398366088329
2011-02-01,0.4423685,Positive,-0.07257577155094491
2011-02-02,0.0,Neutral,-0.07019645474897779
2011-02-03,0.12183697,Positive,0.053941828770031966
2011-02-04,-0.23708571,Negative,-0.17415577143362482
2011-02-05,0.0,Neutral,-0.16844626612246605
2011-02-06,0.0,Neutral,-0.11961825053613423
2011-02-07,0.0,Neutral,-0.11521399495260834
2011-02-08,0.0,Neutral,-0.11143683091901525
2011-02-09,0.0,Neutral,-0.10778349705156264
2011-02-10,0.18541184,Positive,0.14136534291420963
2011-02-11,-0.054246623,Negative,0.03775230927805067
2011-02-12,0.0,Neutral,-0.025450465404874757
2011-02-13,0.0,Neutral,-0.027852561181776245
2011-02-14,-0.014580449,Neutral,-0.0460851146752759
2011-02-15,0.0,Neutral,-0.04457426490648625
2011-02-16,0.23891008,Positive,0.1957971333152963
2011-02-17,0.43595725,Positive,0.7966909492151243
2011-02-18,0.0,Neutral,0.8938160452875895
2011-02-19,0.0,Neutral,0.8472741506957218
2011-02-20,0.0,Neutral,0.8291389082165338
2011-02-21,0.0,Neutral,1.0109485936243878
2011-02-22,0.0,Neutral,0.9778057565131484
2011-02-23,0.0,Neutral,0.9457494708435051
2011-02-24,0.31093895,Positive,1.2256830652221755
2011-02-25,-0.08410355,Negative,1.0433628040649086
2011-02-26,0.0,Neutral,1.009157302735632
2011-02-27,0.0,Neutral,1.0072245183179231
2011-02-28,0.2261401,Positive,1.0725547549513683
2011-03-01,0.033040725,Neutral,1.0704329526374958
2011-03-02,0.2039525,Positive,1.2392924862774783
2011-03-03,-0.23024666,Negative,0.9684169859339524
2011-03-04,0.22158293,Positive,1.0008483495105889
2011-03-05,0.0,Neutral,0.9680366377874834
2011-03-06,0.0,Neutral,0.8929487230212555
2011-03-07,0.36446503,Positive,1.3124989927438633
2011-03-08,-0.6376173,Negative,0.6318528576482798
2011-03-09,0.42141926,Positive,1.0325575170529813
2011-03-10,-0.30131167,Negative,0.6973945851673666
2011-03-11,0.5126433,Positive,1.187174571162847
2011-03-12,0.0,Neutral,1.1482543593115264
2011-03-13,0.0,Neutral,1.0446370633819397
2011-03-14,0.18927039,Positive,1.2189621515934168
2011-03-15,0.0,Neutral,1.1789998188993402
2011-03-16,-0.35512865,Negative,0.7852189573048112
2011-03-17,0.0,Neutral,0.764664417503875
2011-03-18,0.2551664,Positive,0.9947621360754424
2011-03-19,0.0,Neutral,0.87714122786877
2011-03-20,0.0,Neutral,0.6932632807677167
2011-03-21,0.0,Neutral,0.670535407031513
2011-03-22,0.38017192,Positive,1.0287245616241347
2011-03-23,0.041589294,Neutral,1.0365882529641564
2011-03-24,-0.48692253,Negative,0.5156823178374466
2011-03-25,0.17636725,Positive,0.6751434905462571
2011-03-26,0.0,Neutral,0.6530096541919611
2011-03-27,0.0,Neutral,0.5209634903845152
2011-03-28,0.15428896,Positive,0.688098869869357
2011-03-29,0.0,Neutral,0.6655403056611147
2011-03-30,0.20494203,Positive,0.8486633291551455
2011-03-31,0.13934544,Positive,0.8797213500275907
2011-04-01,-0.12646207,Negative,0.7126620686472621
2011-04-02,0.0,Neutral,0.6167280690154574
2011-04-03,0.0,Neutral,0.6784354355289631
2011-04-04,0.0,Neutral,0.5773502778621996
2011-04-05,-0.10118688,Negative,0.45723560436607924
2011-04-06,0.42903537,Positive,0.8712810082564922
2011-04-07,-0.036540776,Neutral,0.676492690410595
2011-04-08,0.24957427,Positive,1.1307651901502163
2011-04-09,0.0,Neutral,0.9437453524338792
2011-04-10,0.0,Neutral,1.0200180921911937
2011-04-11,-0.07889739,Negative,0.7252723469488473
2011-04-12,0.0,Neutral,0.7014950912032967
2011-04-13,0.15533157,Positive,0.8338289166209216
2011-04-14,0.06002599,Positive,0.7991727577222825
2011-04-15,0.41704047,Positive,1.190013228335597
2011-04-16,0.3487048,Positive,1.6260662464173852
2011-04-17,0.62423927,Positive,2.196996723985236
2011-04-18,-0.062978424,Negative,1.9711991476496749
2011-04-19,-0.46794307,Negative,1.438632482863172
2011-04-20,0.380881,Positive,1.7723495001016636
2011-04-21,0.33156365,Positive,2.045808622179564
2011-04-22,0.0,Neutral,1.843466676444318
2011-04-23,0.0,Neutral,1.7682323925451853
2011-04-24,0.043577496,Neutral,1.9270965834995881
2011-04-25,-0.044193447,Neutral,1.7569705915842635
2011-04-26,-0.23047198,Negative,1.4688982642536936
2011-04-27,0.20223676,Positive,1.6229788111562446
2011-04-28,-0.080568224,Negative,1.4343040820020139
2011-04-29,0.055516552,Positive,1.442798553099411
2011-04-30,-0.08209163,Negative,1.2404841088324452
2011-05-01,0.029939445,Neutral,1.1801739036909036
2011-05-02,-0.060927544,Negative,1.1255532540019355
2011-05-03,0.0,Neutral,1.0886532292205853
2011-05-04,0.14920041,Positive,1.2021633411438777
2011-05-05,0.14199862,Positive,1.3047503589636007
2011-05-06,-0.01585741,Neutral,1.2821223505110395
2011-05-07,0.0,Neutral,1.0874304788344424
2011-05-08,-0.23704161,Negative,0.8277405566823653
2011-05-09,0.22932874,Positive,0.9411294865989756
2011-05-10,0.05665551,Positive,0.9669311020768931
2011-05-11,0.09008368,Positive,1.025315009985581
2011-05-12,0.17966698,Positive,1.1994413497091412
2011-05-13,0.0,Neutral,1.16011898502255
2011-05-14,-0.10198507,Negative,0.9648307795365461
2011-05-15,0.4213478,Positive,1.3331892813624184
2011-05-16,0.057505473,Positive,1.1985967219020615
2011-05-17,-0.13516247,Negative,0.9000638125838469
2011-05-18,0.24977368,Positive,0.8982137490323756
2011-05-19,-0.18454626,Negative,0.7066294544572836
2011-05-20,-0.006780095,Neutral,0.8431862875303447
2011-05-21,0.0,Neutral,0.6800186874935781
2011-05-22,0.0,Neutral,0.5397484038031367
2011-05-23,-0.02495712,Neutral,0.49709622636785716
2011-05-24,0.0,Neutral,0.4807994736318391
2011-05-25,0.0,Neutral,0.4495312945007031
2011-05-26,0.05437,Positive,0.5048887702295755
2011-05-27,-0.102303945,Negative,0.46803889319536546
2011-05-28,0.0,Neutral,0.3807350879186394
2011-05-29,0.0,Neutral,0.39692080538549446
2011-05-30,0.0,Neutral,0.36415435409157304
2011-05-31,-0.24453312,Negative,0.13689258934556242
2011-06-01,0.09185645,Positive,0.21360814551019133
2011-06-02,-0.07856877,Negative,0.14971564034677642
2011-06-03,-0.29789746,Negative,-0.15309008216262437
2011-06-04,0.0,Neutral,-0.2011595208233316
2011-06-05,-0.24846187,Negative,-0.4935523927077665
2011-06-06,-0.06310312,Negative,-0.5348325741813663
2011-06-07,-0.09325328,Negative,-0.6105519568104543
2011-06-08,0.16379695,Positive,-0.3423948434893153
2011-06-09,-0.002575987,Neutral,-0.4153452966012135
2011-06-10,0.08082721,Positive,-0.3410605504295495
2011-06-11,0.0,Neutral,-0.36193273321017927
2011-06-12,0.0,Neutral,-0.413996077372814
2011-06-13,0.2597647,Positive,-0.1406589715713799
2011-06-14,0.0,Neutral,-0.0997594046667245
2011-06-15,0.0,Neutral,-0.24641242089224383
2011-06-16,0.0,Neutral,-0.2587955960585654
2011-06-17,-0.087566175,Negative,-0.2897840783394458
2011-06-18,0.0,Neutral,-0.369158026929943
2011-06-19,-0.00488909,Neutral,-0.2962796266154998
2011-06-20,0.0,Neutral,-0.284153939036828
2011-06-21,0.43659163,Positive,0.16175336514819766
2011-06-22,0.45932284,Positive,0.6157732990784817
2011-06-23,0.0,Neutral,0.6044660645638358
2011-06-24,-0.2661243,Negative,0.31852500984113763
2011-06-25,0.0,Neutral,0.3080825179245378
2011-06-26,0.0,Neutral,0.2786364970127738
2011-06-27,-0.29304338,Negative,0.012860005164664734
2011-06-28,0.2242735,Positive,0.23671190404754552
2011-06-29,-0.48994637,Negative,-0.26099480522946233
2011-06-30,-0.026013445,Neutral,-0.2784518227601011
2011-07-01,0.1538827,Positive,-0.02843087587716961
2011-07-02,0.0,Neutral,-0.060183063598883285
2011-07-03,0.0,Neutral,-0.030253773316963217
2011-07-04,0.41376728,Positive,0.49050289539972125
2011-07-05,0.4558884,Positive,0.9303106977636515
2011-07-06,0.34136808,Positive,1.3295869992088187
2011-07-07,-0.24947056,Negative,1.0589806765410577
2011-07-08,0.0,Neutral,1.0574444416894984
2011-07-09,0.13026857,Positive,1.0947638057585733
2011-07-10,0.0,Neutral,1.0597897640631535
2011-07-11,0.0,Neutral,0.9962858724773179
2011-07-12,-0.106862515,Negative,0.8567612215428242
2011-07-13,0.15861599,Positive,0.9872892377448507
2011-07-14,0.27990466,Positive,1.1423975119512493
2011-07-15,0.010015177,Neutral,1.114960443709833
2011-07-16,0.0,Neutral,1.0784076925567117
2011-07-17,-0.29196873,Negative,0.7510845531245007
2011-07-18,0.13769506,Positive,0.8953138342943012
2011-07-19,-0.12865521,Negative,0.7373067455137268
2011-07-20,0.2162026,Positive,0.9310771859712974
2011-07-21,0.09129302,Positive,0.9918458650629176
2011-07-22,-0.05648212,Negative,0.7474996082563015
2011-07-23,0.0,Neutral,0.5595579000211865
2011-07-24,0.0,Neutral,0.5412134100523923
2011-07-25,0.088737465,Positive,0.7068998496219508
2011-07-26,0.1471674,Positive,0.8308923159826598
2011-07-27,0.39508158,Positive,1.1987340057852107
2011-07-28,0.110161334,Positive,1.373866543146873
2011-07-29,-0.113336794,Negative,1.1356882922186273
2011-07-30,0.0,Neutral,1.272788188877466
2011-07-31,0.19576034,Positive,1.4360776446529486
2011-08-01,0.020782042,Neutral,1.3550250855550023
2011-08-02,0.38128737,Positive,1.6918894493058052
2011-08-03,-0.26000836,Negative,1.3764143556042097
2011-08-04,0.14738517,Positive,1.331449069579219
2011-08-05,0.215478,Positive,1.3410632596070884
2011-08-06,0.04162689,Neutral,1.217259645408087
2011-08-07,-0.31406355,Negative,0.9520559223718243
2011-08-08,0.21868894,Positive,1.1395327566772746
2011-08-09,0.22412103,Positive,1.2799434375880985
2011-08-10,0.31588316,Positive,1.5538650605414943
2011-08-11,0.26326153,Positive,1.7661848345321802
2011-08-12,0.00880282,Neutral,1.7551089329061527
2011-08-13,0.0,Neutral,1.6411310479820935
2011-08-14,0.0,Neutral,1.4877329991944261
2011-08-15,0.31229952,Positive,1.7476952405901318
2011-08-16,0.045125812,Neutral,1.7355247874345483
2011-08-17,0.29556254,Positive,2.0780780549476274
2011-08-18,0.15658998,Positive,2.117546025466541
2011-08-19,0.3570526,Positive,2.4509551670293126
2011-08-20,-0.025320927,Neutral,2.268353396793353
2011-08-21,-0.009338739,Neutral,2.1521654043151726
2011-08-22,0.22389355,Positive,2.3255999868090966
2011-08-23,-0.13862927,Negative,2.110728480522499
2011-08-24,-0.031570964,Neutral,2.009959606107281
2011-08-25,-0.07972137,Negative,1.8327694535153876
2011-08-26,0.21287228,Positive,1.9331914587997376
2011-08-27,0.0,Neutral,1.7292364037357788
2011-08-28,0.0,Neutral,1.6333478045043364
2011-08-29,0.06202012,Positive,1.6821477896750994
2011-08-30,0.16861975,Positive,1.795620175563975
2011-08-31,0.23360312,Positive,1.9007006316845005
2011-09-01,0.0,Neutral,1.8309936094521306
2011-09-02,0.32219625,Positive,1.9574934892964144
2011-09-03,0.44186306,Positive,2.427698172902061
2011-09-04,0.0,Neutral,2.2956663281437804
2011-09-05,-0.05531488,Negative,2.0884194049864826
2011-09-06,0.25905398,Positive,2.2641952180801037
2011-09-07,0.014815307,Neutral,2.3165311292744417
2011-09-08,0.0786645,Positive,2.241437043375125
2011-09-09,0.0,Neutral,2.0882074940531297
2011-09-10,0.0,Neutral,1.9073507050200118
2011-09-11,0.0,Neutral,1.7511468782639747
2011-09-12,0.042824462,Neutral,1.7334297070732405
2011-09-13,-0.111015156,Negative,1.5655859657350457
2011-09-14,0.05034569,Positive,1.564605642747606
2011-09-15,-0.26880074,Negative,1.133388951104351
2011-09-16,-0.08631127,Negative,0.9938641539925814
2011-09-17,0.0,Neutral,0.8561146680906028
2011-09-18,0.0,Neutral,0.7723302134986555
2011-09-19,-0.017347839,Neutral,0.6026163083916585
2011-09-20,0.0,Neutral,0.5918698607509452
2011-09-21,0.45350873,Positive,1.0292976887198395
2011-09-22,-0.22842789,Negative,0.687459845890258
2011-09-23,-0.1179045,Negative,0.5963446483089577
2011-09-24,0.0,Neutral,0.5880276915483644
2011-09-25,0.0,Neutral,0.5971162224525601
2011-09-26,-0.007174388,Neutral,0.49462205175893287
2011-09-27,0.028689014,Neutral,0.5070954261146841
2011-09-28,-0.08505529,Negative,0.4054155706189058
2011-09-29,0.009716057,Neutral,0.37977259226274923
2011-09-30,0.095606774,Positive,0.4029308426692821
2011-10-01,0.0,Neutral,0.3066007888851628
2011-10-02,0.0,Neutral,0.29654921943021384
2011-10-03,0.16794655,Positive,0.34013020838648705
2011-10-04,0.21997161,Positive,0.3917277876609095
2011-10-05,0.04696722,Neutral,0.42585264323182803
2011-10-06,0.5880628,Positive,1.0196364137472664
2011-10-07,0.2893063,Positive,1.183338749007694
2011-10-08,-0.2225537,Negative,0.9167190238499383
2011-10-09,0.22599262,Positive,1.0846677021685276
2011-10-10,0.08348563,Positive,1.132593695210221
2011-10-11,0.007075784,Neutral,1.1025386413117355
2011-10-12,0.21528411,Positive,1.2816772352802657
2011-10-13,-0.19505338,Negative,1.0293677238285535
2011-10-14,0.16759653,Positive,1.2027188585526662
2011-10-15,0.107470095,Positive,1.2528451903766629
2011-10-16,0.418288,Positive,1.7257044281525893
2011-10-17,-0.10853297,Negative,1.591307320331262
2011-10-18,-0.244055,Negative,1.2950830610392734
2011-10-19,-0.16662292,Negative,1.0860022680987056
2011-10-20,-0.2054858,Negative,0.8510857681769841
2011-10-21,0.29172313,Positive,1.1149069878718747
2011-10-22,0.19630119,Positive,1.1132901933537305
2011-10-23,0.0,Neutral,1.1580711643040205
2011-10-24,0.229907,Positive,1.391964727299477
2011-10-25,0.07518074,Positive,1.421511435547099
2011-10-26,0.09397466,Positive,1.468883407480443
2011-10-27,-0.3477237,Negative,1.075556764425283
2011-10-28,0.025829684,Neutral,1.055917409599083
2011-10-29,0.11004397,Positive,1.161608570647166
2011-10-30,0.0,Neutral,1.1200693550936411
2011-10-31,-0.1526936,Negative,0.8966368149735428
2011-11-01,-0.09051105,Negative,0.776730513727316
2011-11-02,0.3654961,Positive,1.11676235861272
2011-11-03,0.19202317,Positive,1.2124151438694046
2011-11-04,0.1902762,Positive,1.2846735872395776
2011-11-05,-0.46360478,Negative,0.7622403720149886
2011-11-06,0.106456555,Positive,0.63446384572225
2011-11-07,0.24557018,Positive,0.7562931719642517
2011-11-08,0.14789803,Positive,0.9585857794589148
2011-11-09,0.021918088,Neutral,0.868665237939935
2011-11-10,-0.3411563,Negative,0.46932493748452914
2011-11-11,-0.07641483,Negative,0.37500610808206386
2011-11-12,0.32189944,Positive,0.6080092263175934
2011-11-13,0.48073,Positive,1.1382099956646372
2011-11-14,0.2187078,Positive,1.25996881748118
2011-11-15,-0.02412567,Neutral,1.1562965633950655
2011-11-16,-0.10322086,Negative,0.8663330092505723
2011-11-17,-0.17256872,Negative,0.7039805989372258
2011-11-18,-0.00758898,Neutral,0.7601517758826815
2011-11-19,0.44760627,Positive,1.2421248936416527
2011-11-20,0.0,Neutral,1.2745189310704863
2011-11-21,0.019361278,Neutral,1.148295899871562
2011-11-22,0.09318466,Positive,1.1339872653398546
2011-11-23,-0.2087561,Negative,0.8880546407782679
2011-11-24,-0.23294766,Negative,0.5441878265643404
2011-11-25,-0.26591247,Negative,0.2336840279377021
2011-11-26,0.21134922,Positive,0.40393421235571797
2011-11-27,0.0,Neutral,0.514418344609771
2011-11-28,0.31009436,Positive,0.7984573750628304
2011-11-29,-0.060353305,Negative,0.6727717973124135
2011-11-30,0.15469061,Positive,0.8054063243107832
2011-12-01,0.07916501,Positive,0.9124982459229949
2011-12-02,0.2878821,Positive,1.2026706390449888
2011-12-03,-0.24570647,Negative,0.7874855086296799
2011-12-04,0.0,Neutral,0.6933431861593757
2011-12-05,-0.0591421,Negative,0.543766721105446
2011-12-06,-0.04827145,Neutral,0.6426278290078384
2011-12-07,0.37469956,Positive,0.9583802865628677
2011-12-08,0.30969006,Positive,1.149272387675544
2011-12-09,0.0,Neutral,1.0589698401107803
2011-12-10,0.0,Neutral,1.0164538089114357
2011-12-11,-0.4947274,Negative,0.6097929550936021
2011-12-12,0.0,Neutral,0.6169914062978473
2011-12-13,0.109369606,Positive,0.5915957174117368
2011-12-14,0.025617115,Neutral,0.42676518914837863
2011-12-15,-0.26799688,Negative,0.06695690919787906
2011-12-16,-0.20259602,Negative,-0.129249849576911
2011-12-17,0.2617077,Positive,0.1734230992800289
2011-12-18,0.0,Neutral,0.22914082914290662
2011-12-19,-0.116058156,Negative,0.10827084588121733
2011-12-20,0.29253793,Positive,0.2379924564271857
2011-12-21,0.098402955,Positive,0.32859309064963627
2011-12-22,0.04051081,Neutral,0.35144222878401066
2011-12-23,0.14015305,Positive,0.4469167671237059
2011-12-24,0.0,Neutral,0.5065444624774887
2011-12-25,0.0,Neutral,0.5728251441752348
2011-12-26,-0.45356297,Negative,0.19509941970820666
2011-12-27,-0.06474929,Negative,0.04875195904236325
2011-12-28,0.014561489,Neutral,0.061715168715813076
2011-12-29,-0.49791226,Negative,-0.5485577949938314
2011-12-30,0.018547835,Neutral,-0.49055124864768695
2011-12-31,-0.14408958,Negative,-0.6736004913616764
2012-01-01,0.0,Neutral,-0.6796856487818016
2012-01-02,0.2550727,Positive,-0.5047641002565753
2012-01-03,0.38821092,Positive,-0.012578034280445127
2012-01-04,0.06786617,Positive,0.055700492731538986
2012-01-05,0.07458171,Positive,0.14950000143675268
2012-01-06,-0.14797367,Negative,0.013801033546939512
2012-01-07,0.0,Neutral,-0.11997661036572566
2012-01-08,-0.3326226,Negative,-0.5588594914579506
2012-01-09,0.0,Neutral,-0.540537898045316
2012-01-10,-0.094672255,Negative,-0.6174892129101305
2012-01-11,0.3372148,Positive,-0.08399734016184862
2012-01-12,0.0,Neutral,-0.08124357980220376
2012-01-13,0.024612486,Neutral,-0.09288338737326139
2012-01-14,-0.0843247,Negative,-0.18327806189007223
2012-01-15,0.0,Neutral,-0.08191113231223351
2012-01-16,0.095597625,Positive,0.08845935575526556
2012-01-17,0.14935257,Positive,0.1417913323378632
2012-01-18,0.29481533,Positive,0.43195818954597626
2012-01-19,0.12333185,Positive,0.5824244532192845
2012-01-20,0.11048074,Positive,0.5697205185843681
2012-01-21,0.0,Neutral,0.5160292253207801
2012-01-22,0.0,Neutral,0.48469726244624345
2012-01-23,0.35295874,Positive,0.771896629416849
2012-01-24,0.0,Neutral,0.7465908478797687
2012-01-25,0.13356659,Positive,0.8556812785418244
2012-01-26,0.0,Neutral,0.9890149949606654
2012-01-27,0.297519,Positive,1.2771492490879464
2012-01-28,0.08068227,Positive,1.310780333168092
2012-01-29,0.13145424,Positive,1.5764286843150304
2012-01-30,-0.1315969,Negative,1.3865506341402538
2012-01-31,0.09103805,Positive,1.483401946002088
2012-02-01,0.22648232,Positive,1.661252565659559
2012-02-02,0.027870853,Neutral,1.5439013892105664
2012-02-03,0.0,Neutral,1.3551534914822088
2012-02-04,0.0,Neutral,1.286578208371326
2012-02-05,0.27785522,Positive,1.4957167942711735
2012-02-06,-0.18347459,Negative,1.3158586064118127
2012-02-07,0.18420579,Positive,1.4569254200793202
2012-02-08,0.3932286,Positive,1.9207437373153073
2012-02-09,0.39968458,Positive,2.257458847631346
2012-02-10,0.00301711,Neutral,2.2201538329941846
2012-02-11,0.0,Neutral,2.027381127368028
2012-02-12,0.0,Neutral,1.9609156682037168
2012-02-13,-0.21351855,Negative,1.6743530678230303
2012-02-14,-0.2791018,Negative,1.3703637686498609
2012-02-15,0.22873315,Positive,1.5541710505553437
2012-02-16,-0.002631507,Neutral,1.466572312457924
2012-02-17,0.20557831,Positive,1.5709281931922585
2012-02-18,0.0,Neutral,1.4145261692678301
2012-02-19,0.28479707,Positive,1.6090657499807706
2012-02-20,0.0,Neutral,1.51700316268955
2012-02-21,0.23167366,Positive,1.6989435434354563
2012-02-22,0.52628887,Positive,2.1695344190207235
2012-02-23,0.2223389,Positive,2.1951581234716158
2012-02-24,0.16001193,Positive,2.283204210125614
2012-02-25,0.0,Neutral,2.1608263531152736
2012-02-26,0.0,Neutral,2.089986039078909
2012-02-27,0.4242063,Positive,2.339811557955424
2012-02-28,-0.18121329,Negative,2.0531818428918345
2012-02-29,-0.30712312,Negative,1.6319735101483503
2012-03-01,0.005977246,Neutral,1.6312729672164856
2012-03-02,0.0,Neutral,1.5454004176760918
2012-03-03,0.0,Neutral,1.4141494714977048
2012-03-04,0.45652032,Positive,1.8143914805475259
2012-03-05,-0.1676497,Negative,1.5872589525629515
2012-03-06,0.000679328,Neutral,1.5359017425530908
2012-03-07,0.063650556,Positive,1.4503333062653632
2012-03-08,0.35373318,Positive,1.8218026350780416
2012-03-09,0.005676568,Neutral,1.7022095035619096
2012-03-10,0.27553198,Positive,1.7820182430486085
2012-03-11,0.0,Neutral,1.581381401017619
2012-03-12,-0.18604948,Negative,1.342414527249724
2012-03-13,-0.03819538,Neutral,1.2602095642768734
2012-03-14,-0.2684013,Negative,0.950493680550005
2012-03-15,-0.027224401,Neutral,0.968082329783027
2012-03-16,-0.28541565,Negative,0.7502388665961002
2012-03-17,0.0,Neutral,0.6442555289124805
2012-03-18,0.0,Neutral,0.6240706603635641
2012-03-19,0.4158004,Positive,0.9462629386031427
2012-03-20,-0.007277658,Neutral,0.9079630915063758
2012-03-21,0.0,Neutral,0.7768603352983801
2012-03-22,0.59920186,Positive,1.350593684126442
2012-03-23,-0.011445615,Neutral,1.2124364703416157
2012-03-24,0.0,Neutral,0.9854245383643452
2012-03-25,0.0,Neutral,0.8740060923692604
2012-03-26,0.005205435,Neutral,0.7936229275732392
2012-03-27,-0.009117293,Neutral,0.7584875802605018
2012-03-28,0.6292584,Positive,1.3628797996435948
2012-03-29,0.0,Neutral,1.1672586583342484
2012-03-30,-0.059097093,Negative,1.1343733916403032
2012-03-31,0.0,Neutral,1.2064644247690957
2012-04-01,0.0,Neutral,1.1647849990878794
2012-04-02,0.18163061,Positive,1.3082294147177158
2012-04-03,0.0,Neutral,1.265340553039126
2012-04-04,-0.21117334,Negative,0.8502458489395268
2012-04-05,-0.17791088,Negative,0.7041135294094115
2012-04-06,0.0,Neutral,0.6807882244577008
2012-04-07,0.0,Neutral,0.6358212597138257
2012-04-08,0.0,Neutral,0.4891116018655884
2012-04-09,0.2560194,Positive,0.7270761859701781
2012-04-10,0.118005976,Positive,0.7232062782013526
2012-04-11,0.1950449,Positive,0.8945416562460171
2012-04-12,0.21515313,Positive,1.1465681472410227
2012-04-13,0.0,Neutral,1.1225698111160631
2012-04-14,0.0,Neutral,1.181269855526517
2012-04-15,0.6329165,Positive,1.7851466802009472
2012-04-16,-0.09263863,Negative,1.7355402687289914
2012-04-17,-0.011189535,Neutral,1.6674529559495475
2012-04-18,-0.056218516,Negative,1.5565688297907156
2012-04-19,0.08364812,Positive,1.4412369050266205
2012-04-20,0.052009825,Positive,1.4485868925496477
2012-04-21,0.0,Neutral,1.4010965654212169
2012-04-22,0.0,Neutral,1.1419557985946769
2012-04-23,0.18596123,Positive,1.2945518307908532
2012-04-24,0.19162622,Positive,1.4437375936493708
2012-04-25,0.0,Neutral,1.396406245448819
2012-04-26,0.1345988,Positive,1.4833732111595093
2012-04-27,-0.011028449,Neutral,1.4269581091924197
2012-04-28,0.27927548,Positive,1.4355502945557306
2012-04-29,0.0,Neutral,1.3884873579459887
2012-04-30,0.23382503,Positive,1.597820221641043
2012-05-01,0.0,Neutral,1.5454374440469438
2012-05-02,-0.50541574,Negative,0.9893562381699635
2012-05-03,0.08791052,Positive,0.9802041954468207
2012-05-04,-0.006814705,Neutral,0.941254574596176
2012-05-05,0.0,Neutral,0.9855360486644812
2012-05-06,0.0,Neutral,1.0165303907913303
2012-05-07,-0.15705764,Negative,0.8261469206026405
2012-05-08,0.19956191,Positive,0.9986245129705034
2012-05-09,0.2665754,Positive,1.2324611072810723
2012-05-10,-0.11742489,Negative,0.983534790147555
2012-05-11,-0.122387975,Negative,0.7869139506536424
2012-05-12,0.0,Neutral,0.6917151773818818
2012-05-13,0.0,Neutral,0.5924825024749985
2012-05-14,0.002112389,Neutral,0.5751710046476884
2012-05-15,-0.2922868,Negative,0.264027856225655
2012-05-16,0.0,Neutral,0.03016832896276206
2012-05-17,0.08827211,Positive,0.1504139806388019
2012-05-18,0.0,Neutral,0.14946427205407373
2012-05-19,0.0,Neutral,0.16456786194241718
2012-05-20,0.0,Neutral,0.12940910209652395
2012-05-21,0.057136238,Positive,0.16379672541186122
2012-05-22,0.0,Neutral,0.15842683002458235
2012-05-23,0.011910288,Neutral,0.16514326874810203
2012-05-24,0.0,Neutral,0.09356070467091733
2012-05-25,-0.061137695,Negative,-0.03882850943364544
2012-05-26,0.0,Neutral,-0.03755555948193935
2012-05-27,0.0,Neutral,-0.08421714124596544
2012-05-28,0.0,Neutral,-0.07753204415334075
2012-05-29,-0.0998508,Negative,-0.27421254067599005
2012-05-30,-0.020006564,Neutral,-0.2852293482958944
2012-05-31,0.14244385,Positive,-0.21663393730334043
2012-06-01,0.34989876,Positive,0.1403669279293997
2012-06-02,-0.18146889,Negative,0.13413274468706304
2012-06-03,-0.31585002,Negative,-0.21739489589128572
2012-06-04,0.40181628,Positive,0.19397323749459003
2012-06-05,0.102735035,Positive,0.29034907336738747
2012-06-06,0.22865513,Positive,0.5094854285209683
2012-06-07,-0.26337248,Negative,0.2852941090392819
2012-06-08,0.008771579,Neutral,0.21370473163801598
2012-06-09,0.0,Neutral,0.11184608665281603
2012-06-10,0.0,Neutral,0.1499613331556756
2012-06-11,0.21301498,Positive,0.40160795278439065
2012-06-12,0.011596307,Neutral,0.4000379850146799
2012-06-13,0.29963127,Positive,0.686554449910578
2012-06-14,-0.01170768,Neutral,0.6515872098415676
2012-06-15,0.14476337,Positive,0.8789901833056517
2012-06-16,0.0,Neutral,0.8501734574588562
2012-06-17,0.43899202,Positive,1.22988458953945
2012-06-18,0.043453854,Neutral,1.2330180307372596
2012-06-19,0.30807683,Positive,1.5006717215136942
2012-06-20,-0.2694305,Negative,1.1820433505860937
2012-06-21,-0.10052891,Negative,1.0224322957401144
2012-06-22,-0.6775648,Negative,0.3113481780926183
2012-06-23,0.0,Neutral,0.29690306491129115
2012-06-24,0.03650976,Neutral,0.32367918466465456
2012-06-25,-0.07905322,Negative,0.2557684473153086
2012-06-26,-0.01730714,Neutral,0.23007622023864993
2012-06-27,-0.032886874,Neutral,0.18964655055286597
2012-06-28,-0.10634603,Negative,0.07708316709560682
2012-06-29,0.07401446,Positive,0.1840993439621043
2012-06-30,0.0,Neutral,0.18518256353444995
2012-07-01,0.0,Neutral,0.12842734031975694
2012-07-02,-0.17055307,Negative,-0.17083667708140643
2012-07-03,-0.08244871,Negative,-0.1831146304380096
2012-07-04,-0.14209169,Negative,-0.2068176962570576
