Date,Price,IR
1988-08-31,427.8,4.3
1988-09-01,430.4,4.3
1988-09-02,428.8,4.3
1988-09-05,427.4,4.3
1988-09-06,428.5,4.3
1988-09-07,427.3,4.3
1988-09-08,428.3,4.3
1988-09-09,429.4,4.3
1988-09-12,419.4,4.3
1988-09-13,420.5,4.3
1988-09-14,421.5,4.3
1988-09-15,418.9,4.3
1988-09-16,415.2,4.3
1988-09-19,409.0,4.3
1988-09-20,410.0,4.3
1988-09-21,400.7,4.3
1988-09-22,397.8,4.3
1988-09-23,400.4,4.3
1988-09-26,395.3,4.3
1988-09-27,397.1,4.3
1988-09-28,395.4,4.3
1988-09-29,398.5,4.3
1988-09-30,396.7,4.3
1988-10-03,396.0,4.3
1988-10-04,398.5,4.3
1988-10-05,395.5,4.3
1988-10-06,403.8,4.3
1988-10-07,403.9,4.3
1988-10-10,406.8,4.3
1988-10-11,407.3,4.3
1988-10-12,406.4,4.3
1988-10-13,406.7,4.3
1988-10-14,407.6,4.3
1988-10-17,413.0,4.3
1988-10-18,411.5,4.3
1988-10-19,411.3,4.3
1988-10-20,412.2,4.3
1988-10-21,410.3,4.3
1988-10-24,405.5,4.3
1988-10-25,407.7,4.3
1988-10-26,407.4,4.3
1988-10-27,407.5,4.3
1988-10-28,411.5,4.3
1988-10-31,412.4,4.3
1988-11-01,410.9,4.3
1988-11-02,414.8,4.3
1988-11-03,423.4,4.3
1988-11-04,421.0,4.3
1988-11-07,420.6,4.3
1988-11-08,418.4,4.3
1988-11-09,420.8,4.3
1988-11-10,419.1,4.3
1988-11-11,420.3,4.3
1988-11-14,419.3,4.3
1988-11-15,424.0,4.3
1988-11-16,423.9,4.3
1988-11-17,422.0,4.3
1988-11-18,417.8,4.3
1988-11-21,416.0,4.3
1988-11-22,418.4,4.3
1988-11-23,419.3,4.3
1988-11-24,420.0,4.3
1988-11-25,424.1,4.3
1988-11-28,424.3,4.3
1988-11-29,423.1,4.3
1988-11-30,422.6,4.3
1988-12-01,424.8,4.3
1988-12-02,424.3,4.3
1988-12-05,429.0,4.3
1988-12-06,427.8,4.3
1988-12-07,422.6,4.3
1988-12-08,423.2,4.3
1988-12-09,419.8,4.3
1988-12-12,420.0,4.3
1988-12-13,420.5,4.3
1988-12-14,420.0,4.3
1988-12-15,418.5,4.3
1988-12-16,411.8,4.3
1988-12-19,413.0,4.3
1988-12-20,412.9,4.3
1988-12-21,414.6,4.3
1988-12-22,417.3,4.3
1988-12-23,417.3,4.3
1988-12-26,417.3,4.3
1988-12-27,417.3,4.3
1988-12-28,412.9,4.3
1988-12-29,410.3,4.3
1988-12-30,410.3,4.3
1989-01-02,410.3,4.3
1989-01-03,411.6,4.3
1989-01-04,409.4,4.3
1989-01-05,407.3,4.3
1989-01-06,406.4,4.3
1989-01-09,402.5,4.3
1989-01-10,404.5,4.3
1989-01-11,403.8,4.3
1989-01-12,404.2,4.3
1989-01-13,405.6,4.3
1989-01-16,401.5,4.3
1989-01-17,402.3,4.3
1989-01-18,402.5,4.3
1989-01-19,403.6,4.3
1989-01-20,405.5,4.3
1989-01-23,407.5,4.3
1989-01-24,408.3,4.3
1989-01-25,404.2,4.3
1989-01-26,406.3,4.3
1989-01-27,399.8,4.3
1989-01-30,394.0,4.3
1989-01-31,394.0,4.3
1989-02-01,392.8,4.3
1989-02-02,391.1,4.3
1989-02-03,390.0,4.3
1989-02-06,387.9,4.3
1989-02-07,391.0,4.3
1989-02-08,390.6,4.3
1989-02-09,393.8,4.3
1989-02-10,389.6,4.3
1989-02-13,384.5,4.3
1989-02-14,384.1,4.3
1989-02-15,381.0,4.3
1989-02-16,384.3,4.3
1989-02-17,380.4,4.3
1989-02-20,382.4,4.3
1989-02-21,383.5,4.3
1989-02-22,386.8,4.3
1989-02-23,390.5,4.3
1989-02-24,388.4,4.3
1989-02-27,390.6,4.3
1989-02-28,387.0,4.3
1989-03-01,384.1,4.3
1989-03-02,383.9,4.3
1989-03-03,386.4,4.3
1989-03-06,387.3,4.3
1989-03-07,390.8,4.3
1989-03-08,394.6,4.3
1989-03-09,391.5,4.3
1989-03-10,393.5,4.3
1989-03-13,392.5,4.3
1989-03-14,395.0,4.3
1989-03-15,392.9,4.3
1989-03-16,389.4,4.3
1989-03-17,394.3,4.3
1989-03-20,395.5,4.3
1989-03-21,392.8,4.3
1989-03-22,393.4,4.3
1989-03-23,394.9,4.3
1989-03-24,394.9,4.3
1989-03-27,394.9,4.3
1989-03-28,390.8,4.3
1989-03-29,383.0,4.3
1989-03-30,383.7,4.3
1989-03-31,383.2,4.3
1989-04-03,385.5,4.3
1989-04-04,386.7,4.3
1989-04-05,383.0,4.3
1989-04-06,384.4,4.3
1989-04-07,382.3,4.3
1989-04-10,381.5,4.3
1989-04-11,385.0,4.3
1989-04-12,387.3,4.3
1989-04-13,390.3,4.3
1989-04-14,386.2,4.3
1989-04-17,385.2,4.3
1989-04-18,384.0,4.3
1989-04-19,383.9,4.3
1989-04-20,384.0,4.3
1989-04-21,384.0,4.3
1989-04-24,383.6,4.3
1989-04-25,385.9,4.3
1989-04-26,383.9,4.3
1989-04-27,384.3,4.3
1989-04-28,377.6,4.3
1989-05-01,377.6,4.3
1989-05-02,377.5,4.3
1989-05-03,378.6,4.3
1989-05-04,378.3,4.3
1989-05-05,375.7,4.3
1989-05-08,378.3,4.3
1989-05-09,376.1,4.3
1989-05-10,377.2,4.3
1989-05-11,378.4,4.3
1989-05-12,377.3,4.3
1989-05-15,373.8,4.3
1989-05-16,374.5,4.3
1989-05-17,371.9,4.3
1989-05-18,370.0,4.3
1989-05-19,365.5,4.3
1989-05-22,359.8,4.3
1989-05-23,364.5,4.3
1989-05-24,361.5,4.3
1989-05-25,363.6,4.3
1989-05-26,365.8,4.3
1989-05-29,365.8,4.3
1989-05-30,362.1,4.3
1989-05-31,361.8,4.3
1989-06-01,361.4,4.3
1989-06-02,361.5,4.3
1989-06-05,365.2,4.3
1989-06-06,364.9,4.3
1989-06-07,374.2,4.3
1989-06-08,374.5,4.3
1989-06-09,368.3,4.3
1989-06-12,359.9,4.3
1989-06-13,358.7,4.3
1989-06-14,361.1,4.3
1989-06-15,361.5,4.3
1989-06-16,365.4,4.3
1989-06-19,364.4,4.3
1989-06-20,366.6,4.3
1989-06-21,365.9,4.3
1989-06-22,369.8,4.3
1989-06-23,370.0,4.3
1989-06-26,374.7,4.3
1989-06-27,376.3,4.3
1989-06-28,373.8,4.3
1989-06-29,376.3,4.3
1989-06-30,373.0,4.3
1989-07-03,374.5,4.3
1989-07-04,376.3,4.3
1989-07-05,383.6,4.3
1989-07-06,385.5,4.3
1989-07-07,383.6,4.3
1989-07-10,383.3,4.3
1989-07-11,378.8,4.3
1989-07-12,379.8,4.3
1989-07-13,375.8,4.3
1989-07-14,370.8,4.3
1989-07-17,370.6,4.3
1989-07-18,371.7,4.3
1989-07-19,370.7,4.3
1989-07-20,371.1,4.3
1989-07-21,372.4,4.3
1989-07-24,372.0,4.3
1989-07-25,371.3,4.3
1989-07-26,372.3,4.3
1989-07-27,374.2,4.3
1989-07-28,369.7,4.3
1989-07-31,368.3,4.3
1989-08-01,369.0,4.3
1989-08-02,369.8,4.3
1989-08-03,369.3,4.3
1989-08-04,370.5,4.3
1989-08-07,366.1,4.3
1989-08-08,365.9,4.3
1989-08-09,364.6,4.3
1989-08-10,365.9,4.3
1989-08-11,361.9,4.3
1989-08-14,363.3,4.3
1989-08-15,366.1,4.3
1989-08-16,367.6,4.3
1989-08-17,364.9,4.3
1989-08-18,366.3,4.3
1989-08-21,365.9,4.3
1989-08-22,366.4,4.3
1989-08-23,366.2,4.3
1989-08-24,362.2,4.3
1989-08-25,360.5,4.3
1989-08-28,360.5,4.3
1989-08-29,359.8,4.3
1989-08-30,361.4,4.3
1989-08-31,359.8,4.3
1989-09-01,359.4,4.3
1989-09-04,358.9,4.3
1989-09-05,358.6,4.3
1989-09-06,360.2,4.3
1989-09-07,359.2,4.3
1989-09-08,359.6,4.3
1989-09-11,358.4,4.3
1989-09-12,358.6,4.3
1989-09-13,358.5,4.3
1989-09-14,361.5,4.3
1989-09-15,355.8,4.3
1989-09-18,359.7,4.3
1989-09-19,360.7,4.3
1989-09-20,362.8,4.3
1989-09-21,362.8,4.3
1989-09-22,364.9,4.3
1989-09-25,367.4,4.3
1989-09-26,368.0,4.3
1989-09-27,369.0,4.3
1989-09-28,366.5,4.3
1989-09-29,366.5,4.3
1989-10-02,366.5,4.3
1989-10-03,365.5,4.3
1989-10-04,366.0,4.3
1989-10-05,366.2,4.3
1989-10-06,363.0,4.3
1989-10-09,362.9,4.3
1989-10-10,361.9,4.3
1989-10-11,361.1,4.3
1989-10-12,363.2,4.3
1989-10-13,363.2,4.3
1989-10-16,368.4,4.3
1989-10-17,366.7,4.3
1989-10-18,368.5,4.3
1989-10-19,368.6,4.3
1989-10-20,365.7,4.3
1989-10-23,365.5,4.3
1989-10-24,366.6,4.3
1989-10-25,368.7,4.3
1989-10-26,368.6,4.3
1989-10-27,372.6,4.3
1989-10-30,377.0,4.3
1989-10-31,375.3,4.3
1989-11-01,373.1,4.3
1989-11-02,374.3,4.3
1989-11-03,380.5,4.3
1989-11-06,379.8,4.3
1989-11-07,384.1,4.3
1989-11-08,383.2,4.3
1989-11-09,387.1,4.3
1989-11-10,385.4,4.3
1989-11-13,390.5,4.3
1989-11-14,388.3,4.3
1989-11-15,391.4,4.3
1989-11-16,391.4,4.3
1989-11-17,392.0,4.3
1989-11-20,394.9,4.3
1989-11-21,399.0,4.3
1989-11-22,409.9,4.3
1989-11-23,411.6,4.3
1989-11-24,415.8,4.3
1989-11-27,413.8,4.3
1989-11-28,409.8,4.3
1989-11-29,410.1,4.3
1989-11-30,408.2,4.3
1989-12-01,413.9,4.3
1989-12-04,408.6,4.3
1989-12-05,403.8,4.3
1989-12-06,402.9,4.3
1989-12-07,406.0,4.3
1989-12-08,409.4,4.3
1989-12-11,415.5,4.3
1989-12-12,415.5,4.3
1989-12-13,413.0,4.3
1989-12-14,408.5,4.3
1989-12-15,412.8,4.3
1989-12-18,407.5,4.3
1989-12-19,412.4,4.3
1989-12-20,412.4,4.3
1989-12-21,413.0,4.3
1989-12-22,413.0,4.3
1989-12-25,413.0,4.3
1989-12-26,413.0,4.3
1989-12-27,406.0,4.3
1989-12-28,398.6,4.3
1989-12-29,398.6,4.3
1990-01-01,398.6,4.3
1990-01-02,399.0,4.3
1990-01-03,395.0,4.3
1990-01-04,396.5,4.3
1990-01-05,405.0,4.3
1990-01-08,404.6,4.3
1990-01-09,403.5,4.3
1990-01-10,409.1,4.3
1990-01-11,412.1,4.3
1990-01-12,416.3,4.3
1990-01-15,415.6,4.3
1990-01-16,412.8,4.3
1990-01-17,410.4,4.3
1990-01-18,413.4,4.3
1990-01-19,408.7,4.3
1990-01-22,406.0,4.3
1990-01-23,408.3,4.3
1990-01-24,420.8,4.3
1990-01-25,415.7,4.3
1990-01-26,418.0,4.3
1990-01-29,418.8,4.3
1990-01-30,418.2,4.3
1990-01-31,415.1,4.3
1990-02-01,415.8,4.3
1990-02-02,418.0,4.3
1990-02-05,423.0,4.3
1990-02-06,421.1,4.3
1990-02-07,423.8,4.3
1990-02-08,418.0,4.3
1990-02-09,415.5,4.3
1990-02-12,418.9,4.3
1990-02-13,418.1,4.3
1990-02-14,414.6,4.3
1990-02-15,416.7,4.3
1990-02-16,416.5,4.3
1990-02-19,416.5,4.3
1990-02-20,420.0,4.3
1990-02-21,420.0,4.3
1990-02-22,417.7,4.3
1990-02-23,415.9,4.3
1990-02-26,411.3,4.3
1990-02-27,407.6,4.3
1990-02-28,407.7,4.3
1990-03-01,406.3,4.3
1990-03-02,405.1,4.3
1990-03-05,403.2,4.3
1990-03-06,405.4,4.3
1990-03-07,400.5,4.3
1990-03-08,400.7,4.3
1990-03-09,399.3,4.3
1990-03-12,401.3,4.3
1990-03-13,397.3,4.3
1990-03-14,398.8,4.3
1990-03-15,399.5,4.3
1990-03-16,400.7,4.3
1990-03-19,402.1,4.3
1990-03-20,399.7,4.3
1990-03-21,392.0,4.3
1990-03-22,392.0,4.3
1990-03-23,393.5,4.3
1990-03-26,370.3,4.3
1990-03-27,368.0,4.3
1990-03-28,372.0,4.3
1990-03-29,371.5,4.3
1990-03-30,368.5,4.3
1990-04-02,368.4,4.3
1990-04-03,375.0,4.3
1990-04-04,374.3,4.3
1990-04-05,378.4,4.3
1990-04-06,377.7,4.3
1990-04-09,376.7,4.3
1990-04-10,375.2,4.3
1990-04-11,374.5,4.3
1990-04-12,375.5,4.3
1990-04-13,375.5,4.3
1990-04-16,375.5,4.3
1990-04-17,374.0,4.3
1990-04-18,374.8,4.3
1990-04-19,375.8,4.3
1990-04-20,376.0,4.3
1990-04-23,375.3,4.3
1990-04-24,376.8,4.3
1990-04-25,371.5,4.3
1990-04-26,371.6,4.3
1990-04-27,371.6,4.3
1990-04-30,367.8,4.3
1990-05-01,369.5,4.3
1990-05-02,369.6,4.3
1990-05-03,369.9,4.3
1990-05-04,371.3,4.3
1990-05-07,371.3,4.3
1990-05-08,370.7,4.3
1990-05-09,370.3,4.3
1990-05-10,371.8,4.3
1990-05-11,368.6,4.3
1990-05-14,369.0,4.3
1990-05-15,367.8,4.3
1990-05-16,369.9,4.3
1990-05-17,369.2,4.3
1990-05-18,369.9,4.3
1990-05-21,373.1,4.3
1990-05-22,375.1,4.3
1990-05-23,364.5,4.3
1990-05-24,366.5,4.3
1990-05-25,366.5,4.3
1990-05-28,366.5,4.3
1990-05-29,367.7,4.3
1990-05-30,366.4,4.3
1990-05-31,363.1,4.3
1990-06-01,363.5,4.3
1990-06-04,357.1,4.3
1990-06-05,358.1,4.3
1990-06-06,359.5,4.3
1990-06-07,352.8,4.3
1990-06-08,353.5,4.3
1990-06-11,354.7,4.3
1990-06-12,355.8,4.3
1990-06-13,350.5,4.3
1990-06-14,345.9,4.3
1990-06-15,346.9,4.3
1990-06-18,349.3,4.3
1990-06-19,348.7,4.3
1990-06-20,346.9,4.3
1990-06-21,349.8,4.3
1990-06-22,348.4,4.3
1990-06-25,353.4,4.3
1990-06-26,349.4,4.3
1990-06-27,350.7,4.3
1990-06-28,352.3,4.3
1990-06-29,352.2,4.3
1990-07-02,357.4,4.3
1990-07-03,362.0,4.3
1990-07-04,362.5,4.3
1990-07-05,359.7,4.3
1990-07-06,361.2,4.3
1990-07-09,360.3,4.3
1990-07-10,354.0,4.3
1990-07-11,354.3,4.3
1990-07-12,351.5,4.3
1990-07-13,363.6,4.3
1990-07-16,363.3,4.3
1990-07-17,360.7,4.3
1990-07-18,359.4,4.3
1990-07-19,362.3,4.3
1990-07-20,361.0,4.3
1990-07-23,366.1,4.3
1990-07-24,368.7,4.3
1990-07-25,372.8,4.3
1990-07-26,368.8,4.3
1990-07-27,366.8,4.3
1990-07-30,367.3,4.3
1990-07-31,372.3,4.3
1990-08-01,370.7,4.3
1990-08-02,380.7,4.3
1990-08-03,379.0,4.3
1990-08-06,382.3,4.3
1990-08-07,383.3,4.3
1990-08-08,384.8,4.3
1990-08-09,383.6,4.3
1990-08-10,389.4,4.3
1990-08-13,404.3,4.3
1990-08-14,411.5,4.3
1990-08-15,398.4,4.3
1990-08-16,402.6,4.3
1990-08-17,410.6,4.3
1990-08-20,407.8,4.3
1990-08-21,413.8,4.3
1990-08-22,408.8,4.3
1990-08-23,412.4,4.3
1990-08-24,410.3,4.3
1990-08-27,410.3,4.3
1990-08-28,388.3,4.3
1990-08-29,384.3,4.3
1990-08-30,389.8,4.3
1990-08-31,387.8,4.3
1990-09-03,386.8,4.3
1990-09-04,381.4,4.3
1990-09-05,383.3,4.3
1990-09-06,387.5,4.3
1990-09-07,384.6,4.3
1990-09-10,384.5,4.3
1990-09-11,378.5,4.3
1990-09-12,382.1,4.3
1990-09-13,382.2,4.3
1990-09-14,386.2,4.3
1990-09-17,389.4,4.3
1990-09-18,386.0,4.3
1990-09-19,386.5,4.3
1990-09-20,387.0,4.3
1990-09-21,389.3,4.3
1990-09-24,392.5,4.3
1990-09-25,403.8,4.3
1990-09-26,402.7,4.3
1990-09-27,404.0,4.3
1990-09-28,408.4,4.3
1990-10-01,396.3,4.3
1990-10-02,387.9,4.3
1990-10-03,389.4,4.3
1990-10-04,395.8,4.3
1990-10-05,395.6,4.3
1990-10-08,390.8,4.3
1990-10-09,397.0,4.3
1990-10-10,391.8,4.3
1990-10-11,388.0,4.3
1990-10-12,388.3,4.3
1990-10-15,380.7,4.3
1990-10-16,364.8,4.3
1990-10-17,366.0,4.3
1990-10-18,367.9,4.3
1990-10-19,372.0,4.3
1990-10-22,367.5,4.3
1990-10-23,371.7,4.3
1990-10-24,371.1,4.3
1990-10-25,375.1,4.3
1990-10-26,373.7,4.3
1990-10-29,372.7,4.3
1990-10-30,373.8,4.3
1990-10-31,379.5,4.3
1990-11-01,380.4,4.3
1990-11-02,377.5,4.3
1990-11-05,376.9,4.3
1990-11-06,379.3,4.3
1990-11-07,385.0,4.3
1990-11-08,384.8,4.3
1990-11-09,385.7,4.3
1990-11-12,380.7,4.3
1990-11-13,383.5,4.3
1990-11-14,383.9,4.3
1990-11-15,378.0,4.3
1990-11-16,376.3,4.3
1990-11-19,377.8,4.3
1990-11-20,380.0,4.3
1990-11-21,377.3,4.3
1990-11-22,380.0,4.3
1990-11-23,383.6,4.3
1990-11-26,386.9,4.3
1990-11-27,383.8,4.3
1990-11-28,385.0,4.3
1990-11-29,386.8,4.3
1990-11-30,384.9,4.3
1990-12-03,380.7,4.3
1990-12-04,377.6,4.3
1990-12-05,376.0,4.3
1990-12-06,370.0,4.3
1990-12-07,370.8,4.3
1990-12-10,374.1,4.3
1990-12-11,372.1,4.3
1990-12-12,370.9,4.3
1990-12-13,372.0,4.3
1990-12-14,373.2,4.3
1990-12-17,376.3,4.3
1990-12-18,377.4,4.3
1990-12-19,378.9,4.3
1990-12-20,385.5,4.3
1990-12-21,383.8,4.3
1990-12-24,383.8,4.3
1990-12-25,383.8,4.3
1990-12-26,383.8,4.3
1990-12-27,382.8,4.3
1990-12-28,386.2,4.3
1990-12-31,386.2,4.3
1991-01-01,386.2,4.3
1991-01-02,390.8,4.3
1991-01-03,386.3,4.3
1991-01-04,387.4,4.3
1991-01-07,391.1,4.3
1991-01-08,389.7,4.3
1991-01-09,387.1,4.3
1991-01-10,390.6,4.3
1991-01-11,390.6,4.3
1991-01-14,398.6,4.3
1991-01-15,398.5,4.3
1991-01-16,403.0,4.3
1991-01-17,379.0,4.3
1991-01-18,378.3,4.3
1991-01-21,378.2,4.3
1991-01-22,381.0,4.3
1991-01-23,378.3,4.3
1991-01-24,373.0,4.3
1991-01-25,374.3,4.3
1991-01-28,374.5,4.3
1991-01-29,376.8,4.3
1991-01-30,367.1,4.3
1991-01-31,366.0,4.3
1991-02-01,364.5,4.3
1991-02-04,367.2,4.3
1991-02-05,366.6,4.3
1991-02-06,360.8,4.3
1991-02-07,363.9,4.3
1991-02-08,370.0,4.3
1991-02-11,366.9,4.3
1991-02-12,364.4,4.3
1991-02-13,366.8,4.3
1991-02-14,368.2,4.3
1991-02-15,365.5,4.3
1991-02-18,363.8,4.3
1991-02-19,363.0,4.3
1991-02-20,364.7,4.3
1991-02-21,362.3,4.3
1991-02-22,358.8,4.3
1991-02-25,357.7,4.3
1991-02-26,359.3,4.3
1991-02-27,360.0,4.3
1991-02-28,362.7,4.3
1991-03-01,366.9,4.3
1991-03-04,365.5,4.3
1991-03-05,364.5,4.3
1991-03-06,366.2,4.3
1991-03-07,366.5,4.3
1991-03-08,368.5,4.3
1991-03-11,365.9,4.3
1991-03-12,364.3,4.3
1991-03-13,366.0,4.3
1991-03-14,364.6,4.3
1991-03-15,366.0,4.3
1991-03-18,362.3,4.3
1991-03-19,364.5,4.3
1991-03-20,364.5,4.3
1991-03-21,362.4,4.3
1991-03-22,362.8,4.3
1991-03-25,359.3,4.3
1991-03-26,356.6,4.3
1991-03-27,354.1,4.3
1991-03-28,355.7,4.3
1991-03-29,355.7,4.3
1991-04-01,355.7,4.3
1991-04-02,357.5,4.3
1991-04-03,359.2,4.3
1991-04-04,358.4,4.3
1991-04-05,358.5,4.3
1991-04-08,361.0,4.3
1991-04-09,364.0,4.3
1991-04-10,363.4,4.3
1991-04-11,361.8,4.3
1991-04-12,362.0,4.3
1991-04-15,360.1,4.3
1991-04-16,361.2,4.3
1991-04-17,360.7,4.3
1991-04-18,359.2,4.3
1991-04-19,356.2,4.3
1991-04-22,356.4,4.3
1991-04-23,355.5,4.3
1991-04-24,355.8,4.3
1991-04-25,353.3,4.3
1991-04-26,353.3,4.3
1991-04-29,351.1,4.3
1991-04-30,357.8,4.3
1991-05-01,356.5,4.3
1991-05-02,354.2,4.3
1991-05-03,355.5,4.3
1991-05-06,355.5,4.3
1991-05-07,356.2,4.3
1991-05-08,356.9,4.3
1991-05-09,356.9,4.3
1991-05-10,356.7,4.3
1991-05-13,356.9,4.3
1991-05-14,358.0,4.3
1991-05-15,359.9,4.3
1991-05-16,356.0,4.3
1991-05-17,355.1,4.3
1991-05-20,355.0,4.3
1991-05-21,356.3,4.3
1991-05-22,356.8,4.3
1991-05-23,354.9,4.3
1991-05-24,355.8,4.3
1991-05-27,355.8,4.3
1991-05-28,355.7,4.3
1991-05-29,361.5,4.3
1991-05-30,361.1,4.3
1991-05-31,360.4,4.3
1991-06-03,363.0,4.3
1991-06-04,362.4,4.3
1991-06-05,362.4,4.3
1991-06-06,364.9,4.3
1991-06-07,367.0,4.3
1991-06-10,372.2,4.3
1991-06-11,371.3,4.3
1991-06-12,372.0,4.3
1991-06-13,369.7,4.3
1991-06-14,367.8,4.3
1991-06-17,366.8,4.3
1991-06-18,370.3,4.3
1991-06-19,367.4,4.3
1991-06-20,367.6,4.3
1991-06-21,366.3,4.3
1991-06-24,360.9,4.3
1991-06-25,363.4,4.3
1991-06-26,366.1,4.3
1991-06-27,364.8,4.3
1991-06-28,368.4,4.3
1991-07-01,368.9,4.3
1991-07-02,367.1,4.3
1991-07-03,369.3,4.3
1991-07-04,369.3,4.3
1991-07-05,369.9,4.3
1991-07-08,370.3,4.3
1991-07-09,369.2,4.3
1991-07-10,370.9,4.3
1991-07-11,368.3,4.3
1991-07-12,367.9,4.3
1991-07-15,367.8,4.3
1991-07-16,368.7,4.3
1991-07-17,368.9,4.3
1991-07-18,369.0,4.3
1991-07-19,370.0,4.3
1991-07-22,369.8,4.3
1991-07-23,367.4,4.3
1991-07-24,366.0,4.3
1991-07-25,364.9,4.3
1991-07-26,364.1,4.3
1991-07-29,365.1,4.3
1991-07-30,361.4,4.3
1991-07-31,362.9,4.3
1991-08-01,363.4,4.3
1991-08-02,357.8,4.3
1991-08-05,356.5,4.3
1991-08-06,357.0,4.3
1991-08-07,356.8,4.3
1991-08-08,357.6,4.3
1991-08-09,358.2,4.3
1991-08-12,358.2,4.3
1991-08-13,356.8,4.3
1991-08-14,355.9,4.3
1991-08-15,358.4,4.3
1991-08-16,357.8,4.3
1991-08-19,361.2,4.3
1991-08-20,353.8,4.3
1991-08-21,356.3,4.3
1991-08-22,356.2,4.3
1991-08-23,353.7,4.3
1991-08-26,353.7,4.3
1991-08-27,353.8,4.3
1991-08-28,354.5,4.3
1991-08-29,351.3,4.3
1991-08-30,347.4,4.3
1991-09-02,348.0,4.3
1991-09-03,347.4,4.3
1991-09-04,348.7,4.3
1991-09-05,347.4,4.3
1991-09-06,348.1,4.3
1991-09-09,350.6,4.3
1991-09-10,351.7,4.3
1991-09-11,345.3,4.3
1991-09-12,346.1,4.3
1991-09-13,344.3,4.3
1991-09-16,345.4,4.3
1991-09-17,346.2,4.3
1991-09-18,348.3,4.3
1991-09-19,348.6,4.3
1991-09-20,348.6,4.3
1991-09-23,349.3,4.3
1991-09-24,351.9,4.3
1991-09-25,352.8,4.3
1991-09-26,351.9,4.3
1991-09-27,348.5,4.3
1991-09-30,354.9,4.3
1991-10-01,354.0,4.3
1991-10-02,356.0,4.3
1991-10-03,356.8,4.3
1991-10-04,356.3,4.3
1991-10-07,359.7,4.3
1991-10-08,357.6,4.3
1991-10-09,357.7,4.3
1991-10-10,359.5,4.3
1991-10-11,357.8,4.3
1991-10-14,358.5,4.3
1991-10-15,357.6,4.3
1991-10-16,356.6,4.3
1991-10-17,358.3,4.3
1991-10-18,359.6,4.3
1991-10-21,363.8,4.3
1991-10-22,362.4,4.3
1991-10-23,362.2,4.3
1991-10-24,361.0,4.3
1991-10-25,362.0,4.3
1991-10-28,358.5,4.3
1991-10-29,357.4,4.3
1991-10-30,359.4,4.3
1991-10-31,357.5,4.3
1991-11-01,357.8,4.3
1991-11-04,356.4,4.3
1991-11-05,356.6,4.3
1991-11-06,354.5,4.3
1991-11-07,354.5,4.3
1991-11-08,352.9,4.3
1991-11-11,354.9,4.3
1991-11-12,354.8,4.3
1991-11-13,356.6,4.3
1991-11-14,355.9,4.3
1991-11-15,355.5,4.3
1991-11-18,360.8,4.3
1991-11-19,363.0,4.3
1991-11-20,362.6,4.3
1991-11-21,364.3,4.3
1991-11-22,368.0,4.3
1991-11-25,369.1,4.3
1991-11-26,366.3,4.3
1991-11-27,367.1,4.3
1991-11-28,366.1,4.3
1991-11-29,366.3,4.3
1991-12-02,368.4,4.3
1991-12-03,362.9,4.3
1991-12-04,365.3,4.3
1991-12-05,364.8,4.3
1991-12-06,367.8,4.3
1991-12-09,370.7,4.3
1991-12-10,368.1,4.3
1991-12-11,366.5,4.3
1991-12-12,359.5,4.3
1991-12-13,359.1,4.3
1991-12-16,359.7,4.3
1991-12-17,357.4,4.3
1991-12-18,357.9,4.3
1991-12-19,358.9,4.3
1991-12-20,358.3,4.3
1991-12-23,359.7,4.3
1991-12-24,359.7,4.3
1991-12-25,359.7,4.3
1991-12-26,359.7,4.3
1991-12-27,353.3,4.3
1991-12-30,353.2,4.3
1991-12-31,353.2,4.3
1992-01-01,353.2,4.3
1992-01-02,350.9,4.3
1992-01-03,353.0,4.3
1992-01-06,349.4,4.3
1992-01-07,349.7,4.3
1992-01-08,350.6,4.3
1992-01-09,351.6,4.3
1992-01-10,357.9,4.3
1992-01-13,353.9,4.3
1992-01-14,353.6,4.3
1992-01-15,355.6,4.3
1992-01-16,356.8,4.3
1992-01-17,355.9,4.3
1992-01-20,358.8,4.3
1992-01-21,357.8,4.3
1992-01-22,356.8,4.3
1992-01-23,355.2,4.3
1992-01-24,353.3,4.3
1992-01-27,356.1,4.3
1992-01-28,356.3,4.3
1992-01-29,354.9,4.3
1992-01-30,356.0,4.3
1992-01-31,354.1,4.3
1992-02-03,356.4,4.3
1992-02-04,356.0,4.3
1992-02-05,354.3,4.3
1992-02-06,356.0,4.3
1992-02-07,356.2,4.3
1992-02-10,354.7,4.3
1992-02-11,356.0,4.3
1992-02-12,357.2,4.3
1992-02-13,356.3,4.3
1992-02-14,354.1,4.3
1992-02-17,354.4,4.3
1992-02-18,352.8,4.3
1992-02-19,353.2,4.3
1992-02-20,353.4,4.3
1992-02-21,351.6,4.3
1992-02-24,349.8,4.3
1992-02-25,350.5,4.3
1992-02-26,348.7,4.3
1992-02-27,353.8,4.3
1992-02-28,353.1,4.3
1992-03-02,350.5,4.3
1992-03-03,351.4,4.3
1992-03-04,350.2,4.3
1992-03-05,349.9,4.3
1992-03-06,349.4,4.3
1992-03-09,348.8,4.3
1992-03-10,348.4,4.3
1992-03-11,349.0,4.3
1992-03-12,347.6,4.3
1992-03-13,347.3,4.3
1992-03-16,343.0,4.3
1992-03-17,339.0,4.3
1992-03-18,340.3,4.3
1992-03-19,337.8,4.3
1992-03-20,338.8,4.3
1992-03-23,338.7,4.3
1992-03-24,338.4,4.3
1992-03-25,341.3,4.3
1992-03-26,340.4,4.3
