Date,Price,DXY,DFII10,VIX,CPI,Sentiment_Score,Exponential_Weighted_Score,EMA30,EMA252,RSI,Band_Spread
2005-05-09,425.5,84.63999938964844,1.69,13.75,194.6,0.06360189,-0.0329815783787908,425.50958770120627,425.50958770120627,47.058823529411775,17.256650891853155
2005-05-10,427.4,84.44999694824219,1.65,14.90999984741211,194.6,-0.6942046,-0.7261049136272757,427.2109587701206,427.2109587701206,40.39735099337749,17.24301841945953
2005-05-11,426.1,84.94000244140625,1.64,14.449999809265137,194.6,0.0,-0.7023003630993971,426.2110958770121,426.2110958770121,37.133550488599404,17.46786523284311
2005-05-12,424.3,85.48999786376953,1.66,16.1200008392334,194.6,0.0,-0.6792762185640958,424.4911095877012,424.4911095877012,33.85579937304075,17.227285579113982
2005-05-13,420.0,86.0999984741211,1.66,16.31999969482422,194.6,-0.9978911,-1.7979107774088483,420.4491109587701,420.4491109587701,31.304347826086982,18.879462525889153
2005-05-16,419.3,86.12000274658203,1.66,15.68000030517578,194.6,0.0,-1.6286228861080996,419.414911095877,419.414911095877,21.543408360128595,20.855553343568886
2005-05-17,420.0,86.20999908447266,1.64,14.56999969482422,194.6,0.0,-1.5752302770572264,419.9414911095877,419.9414911095877,25.342465753424648,22.4938915685575
2005-05-18,419.8,85.81999969482422,1.65,13.630000114440918,194.6,0.0,-1.5235880859364803,419.8141491109588,419.8141491109588,26.909090909090878,23.643412346184277
2005-05-19,420.8,86.08999633789062,1.69,13.31999969482422,194.6,0.0,-1.2857108027572095,420.70141491109587,420.70141491109587,20.55335968379447,24.009638415548466
2005-05-20,418.0,86.62999725341797,1.67,13.140000343322754,194.6,0.0,-1.2435601889904175,418.2701414911096,418.2701414911096,18.505338078291786,24.66444276373113
2005-05-23,418.0,86.4000015258789,1.65,12.949999809265137,194.6,0.0,-1.1252197905783994,418.027014149111,418.027014149111,25.615763546798036,25.268778322229878
2005-05-24,418.3,86.37000274658203,1.62,12.6899995803833,194.6,0.0,-1.0883306980284186,418.2727014149111,418.2727014149111,23.35025380710651,24.09646403418185
2005-05-25,418.4,86.3499984741211,1.66,12.579999923706056,194.6,0.0,-1.0526509737819068,418.3872701414911,418.3872701414911,22.164948453608105,23.268673316241802
